CanonicalSMILES	MW	LogP	TPSA	HBA	HBD	RotB
[C][C][=C][C][=C][C][Branch2][Branch1][Branch2][N][C][C][N][Branch2][Ring2][N][C][Branch2][Ring2][Ring1][C][C][=C][C][=C][Branch2][Ring1][=Branch1][O][C][C][C][N][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=Ring1][O][C][C][=C][Ring2][Ring1][Branch1][C][=Branch1][C][=O][O][C][C][Ring2][Ring1][S][=C][Ring2][Ring2][=Branch1]	525.6490000000002	5.397840000000005	79.04	6	1	10
[C][C][O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][=Ring1][O][C][C][O][C][=C][C][=C][Branch2][Ring2][#Branch2][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][N][C][C][N][Branch2][Ring1][Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][C][C][Ring2][Ring1][C][C][=C][Ring2][Ring1][=N]	620.6840000000001	4.1819200000000025	156.32	9	1	12
[C][C][O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][=Ring1][O][C][C][O][C][=C][C][=C][Branch2][Ring2][Ring2][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][N][C][C][N][Branch1][P][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][C][Ring1][S][C][=C][Ring2][Ring1][O]	593.6770000000001	4.412820000000003	113.17999999999998	7	1	11
[C][C][O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][=Ring1][O][C][C][O][C][=C][C][=C][Branch2][Ring2][#Branch1][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][N][C][C][N][Branch2][Ring1][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring1][S][C][=C][Ring2][Ring1][O]	593.6770000000001	4.412820000000003	113.17999999999998	7	1	11
[C][C][=C][C][=C][C][Branch2][Branch1][C][N][C][=C][C][Branch1][C][Cl][=N][C][Branch2][Ring2][C][S][C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][S][Ring1][=Branch1][=N][Ring2][Ring1][N][=C][Ring2][Ring2][Ring1][C]	526.0610000000003	8.228640000000004	75.11	5	2	7
[C][O][C][=C][C][=C][C][Branch2][Branch1][#Branch2][C][N][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C][=C][Branch2][Ring2][Ring1][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][O][C][=C][C][Branch1][C][O][=C][Branch1][=Branch1][C][Branch1][C][C][=O][C][=Branch1][C][=O][C][Ring1][O][Ring1][=C][C][O][C][Ring2][Ring1][=Branch2][O][C][=C][Ring2][Ring2][Branch1]	536.4930000000004	2.593000000000001	160.92999999999998	10	3	5
[O][=C][Branch1][C][O][C][Branch2][Ring1][O][S][C][=N][C][Branch1][C][Cl][=C][C][Branch1][=N][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=N][Ring1][#C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1]	456.35400000000016	6.598200000000003	75.11	5	2	6
[C][O][C][=C][C][Branch1][C][O][=C][C][=Branch2][Ring1][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][C][Branch1][C][O][=C][Branch1][=Branch1][C][Branch1][C][C][=O][C][=Branch1][C][=O][C][Ring1][O][Ring2][Ring1][=Branch2][C]	435.4320000000002	2.848600000000001	122.16	7	3	5
[C][O][C][=C][C][=C][Branch2][Branch1][#Branch2][C][N][C][=Branch1][C][=O][N][C][=Branch1][C][=O][C][=C][Branch2][Ring2][Ring1][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][O][C][=C][C][Branch1][C][O][=C][Branch1][=Branch1][C][Branch1][C][C][=O][C][=Branch1][C][=O][C][Ring1][O][Ring1][=C][C][O][C][Ring2][Ring1][=Branch2][O][C][C][=C][Ring2][Ring2][Branch1]	536.4930000000004	2.593000000000001	160.92999999999998	10	3	5
[C][O][C][O][C][=C][C][Branch1][C][O][=C][C][=Branch2][Ring1][=C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][Ring1][N][C][=Branch1][C][=O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][O][C][=C][C][Branch1][C][O][=C][Branch1][=Branch1][C][Branch1][C][C][=O][C][=Branch1][C][=O][C][Ring1][O][Ring2][Ring1][#C][C]	551.4640000000002	2.4926000000000004	194.84	11	3	5
