SELFIES	MW	LogP	TPSA	HBA	HBD	RotB
[C][C][=C][C][Branch1][N][N][C][C][C][S][Ring1][Branch1][=Branch1][C][=O][=O][=C][O][C][Branch1][#C][C][=C][C][=C][Branch1][C][O][C][Branch1][C][O][=C][Ring1][Branch2][=C][Branch1][C][O][C][=Branch1][C][=O][C][Ring1][S][=C][Ring2][Ring1][O]	403.41200000000015	2.4251200000000015	128.28	7	3	2
[C][N][C][=Branch1][C][=O][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][C][C][C][=C][N][=C][Branch2][Ring1][#Branch1][N][C][=C][C][=C][Branch1][N][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][C][=C][Ring1][=N][N][=C][Ring2][Ring1][Ring2][Ring2][Ring1][Branch2]	432.53200000000027	1.8306999999999998	91.21	8	2	4
[N][C][=N][C][=C][C][Branch2][Ring1][Branch2][N][C][=C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][N][=C][C][=C][Ring1][=Branch1][Ring1][#C][=N][Ring2][Ring1][Branch1]	288.314	2.4597000000000007	82.51	6	1	2
[C][O][C][=C][C][=C][C][C][Branch2][Ring2][C][C][=C][Branch2][Ring1][Ring2][C][=C][N][Branch1][C][C][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][O][Ring1][#Branch1][C][=Branch1][C][=O][N][C][Ring1][P][=O][=C][O][C][Ring2][Ring1][O][=Ring2][Ring1][#Branch1]	451.2760000000002	4.262800000000002	73.47	5	1	3
[C][N][C][=C][Branch2][Ring1][Ring1][C][=C][O][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][C][Ring1][#Branch2][=O][C][=C][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][C][=Branch1][C][=O][N][C][C][O][C][=C][Ring1][N][C][=C][N][=C][Ring2][Ring1][C][Ring2][Ring1][P]	455.47000000000014	3.284200000000002	113.68	7	3	5
[C][O][C][=C][C][Branch2][Ring1][=Branch2][N][C][=N][C][=C][C][Branch1][=C][C][C][=N][N][N][=C][C][=C][C][=Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][#C][=C][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][Branch2]	348.36600000000016	2.9471000000000007	86.46000000000001	8	1	5
[C][N][Branch1][C][C][C][C][Branch1][C][O][C][O][C][=C][C][=C][Branch2][Ring2][C][N][C][=N][C][=C][C][Branch2][Ring1][Branch1][N][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][C][=C][Ring1][#Branch2][F][=N][Ring2][Ring1][C][C][=C][Ring2][Ring1][=Branch2]	465.4510000000001	4.423000000000003	82.54	7	3	9
[O][=C][N][C][=C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][=C][Ring1][N][C][Ring1][#C][=C][C][NH1][C][=C][C][=Ring1][Branch1][C][C][N][C][Ring1][=Branch1][=O]	355.39700000000016	3.460300000000001	73.99000000000001	2	3	2
[C][N][C][=Branch1][C][=O][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C][C][=C][N][=C][Branch2][Ring1][Branch2][N][C][=C][C][=C][C][Branch1][=N][C][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][=C][Ring1][=C][N][=C][Ring2][Ring1][Branch1][Ring2][Ring1][O]	474.6130000000003	2.561400000000001	91.21	8	2	5
[C][C][=Branch1][N][=C][S][C][=Branch1][C][=N][N][C][Ring1][=Branch1][=O][C][=C][C][=C][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][O][Ring1][#C]	363.4200000000001	2.12277	126.24999999999999	6	3	3
[C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=Branch1][C][=C][C][=C][Branch1][=N][C][=C][S][C][=Branch1][C][=N][N][C][Ring1][=Branch1][=O][O][Ring1][=N][C][=C][Ring2][Ring1][Ring1]	363.4200000000001	1.9933699999999999	112.26	6	3	4
[N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][C][C][=C][Branch1][=Branch1][C][C][C][Ring1][Ring1][NH1][N][=Ring1][Branch2][C][=C][Ring1][P]	270.292	1.6383	100.86999999999999	3	3	4
[C][C][=N][C][=C][Branch2][Ring2][=Branch2][C][=N][C][Branch2][Ring1][N][N][C][=C][C][=C][Branch1][P][C][=Branch1][C][=O][N][C][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][C][=C][Ring1][S][=N][C][=C][Ring2][Ring1][#Branch1][F][N][Ring2][Ring1][=N][C][Branch1][C][C][C]	451.5500000000002	3.9361200000000034	87.97	7	2	6
[O][=C][C][=C][Branch2][Ring1][Ring1][C][=Branch1][C][=O][N][Ring1][=Branch1][C][C][C][S][C][=N][C][C][N][Ring1][Branch1][N][C][=C][C][=C][C][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch1][Ring1][=Branch2][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring2][Ring1][S][Ring1][=Branch2]	469.5700000000002	3.3786000000000023	69.94	7	1	4
[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C][=N][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][=C][Ring2][Ring1][C]	316.34200000000004	1.4626000000000001	117.94	4	3	3
[C][N][Branch1][C][C][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Branch2][Ring1][=Branch2][N][C][=C][C][=C][Branch1][=C][N][C][C][C][Branch1][Ring2][C][C][O][C][C][Ring1][=Branch2][C][=N][Ring1][#C][N][=C][Ring2][Ring1][=Branch1][N][Ring2][Ring1][=Branch2][C][C][C][C][C][Ring1][Branch1]	477.61300000000034	3.9856000000000034	99.41	8	2	7
[C][N][C][=C][Branch2][Ring1][S][C][=C][Branch2][Ring1][C][C][=C][O][C][=C][C][Branch1][Ring1][C][O][=C][C][=C][Ring1][O][Ring1][Branch2][C][=Branch1][C][=O][N][C][Ring1][P][=O][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][Ring2][Ring1][N]	390.37000000000006	3.123100000000001	84.47	5	2	3
[C][C][=C][N][=C][Branch1][#Branch2][O][C][C][C][C][C][C][Ring1][=Branch1][N][=C][Ring1][=N][C][=C][N][=C][Branch1][#Branch2][N][C][=C][C][=C][C][=N][Ring1][=Branch1][S][Ring1][N]	367.478	4.758620000000003	72.82000000000001	7	1	5
[C][C][=C][Branch2][Ring1][N][N][C][=N][C][=C][Branch1][C][Cl][C][Branch1][=C][C][=C][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][S][C][=N][N][Ring2][Ring1][=Branch1][C][C][C][N][C][C][Ring1][=Branch1]	408.89700000000016	3.617720000000002	84.96000000000001	8	2	4
[C][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring2][#Branch2][N][C][=C][Branch2][Ring1][N][N][C][=N][C][=C][Branch1][C][Cl][C][Branch1][=C][C][C][=N][N][C][=C][C][=C][C][=Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][S][C][Branch1][C][C][=N][Ring2][Ring1][#Branch1][C][C][Ring2][Ring1][=N]	450.93400000000025	3.8766200000000026	93.24000000000001	8	1	4
[C][C][C][=N][N][Branch1][S][C][C][C][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][C][Ring1][=Branch2][C][=C][Ring1][=C][N][C][=N][C][=C][Branch1][C][Cl][C][Branch1][=C][C][C][=N][N][C][=C][C][=C][C][=Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][S]	464.9610000000001	4.130600000000003	93.24	8	1	5
[O][=C][Branch1][Ring1][N][O][C][=C][C][=C][Branch2][Ring2][#C][C][=C][C][=C][N][=C][N][=C][Branch2][Ring1][N][N][C][=C][C][=C][Branch1][=C][O][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][Branch1][C][Cl][=C][Ring1][S][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][O][S][Ring2][Ring1][S]	520.9730000000002	6.592400000000003	96.37	7	3	7
[C][C][=C][C][=C][Branch2][Ring2][#Branch1][N][C][=Branch1][C][=S][N][C][=Branch1][C][=O][C][=C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=C]	446.9630000000002	5.627920000000004	58.949999999999996	4	2	4
[C][C][Branch1][C][C][Branch1][C][C][N][C][=N][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=N][C][=C][C][=C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][Branch1][Ring1][=N]	360.38300000000004	5.602600000000003	49.84	4	2	3
[N][C][=N][C][=C][C][=C][Branch1][P][C][=Branch1][C][=O][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][Cl][C][=C][Ring1][S][N][Ring2][Ring1][Ring1][C][C][=C][Branch1][C][F][C][=C][C][=C][Ring1][#Branch1][F]	415.8020000000001	4.968500000000002	60.91	4	1	4
[C][O][C][=C][C][=C][Branch2][Ring2][P][C][NH1][N][=C][C][=Ring1][Branch1][C][=Branch1][C][=O][C][=C][Branch2][Ring1][#Branch1][N][C][=Branch1][C][=O][N][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][C][=C][C][=C][Ring2][Ring1][Ring2][Ring2][Ring1][Branch2][C][=C][Ring2][Ring1][P]	469.45700000000016	3.4688000000000008	145.43999999999997	6	5	4
[O][=C][Branch1][S][C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][N][C][=C][C][Branch1][=Branch1][C][C][C][Ring1][Ring1][=N][NH1][Ring1][Branch2]	291.354	3.621500000000001	57.78	2	2	4
[C][N][C][C][N][Branch2][Branch1][Branch1][C][C][C][C][O][C][=C][Branch1][#C][O][C][C][=C][C][=C][Branch1][Ring1][C][#N][C][=C][Ring1][Branch2][C][=C][Branch1][C][O][C][C][=Branch1][C][=O][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][Ring2][Ring1][N][=Ring1][=N][C][C][Ring2][Ring2][#Branch1]	539.6320000000002	5.022680000000005	99.17	8	1	10
[C][C][=N][C][=C][C][=C][Branch2][Ring2][=Branch1][C][=C][C][=N][C][NH1][C][Branch2][Ring1][Branch1][C][C][C][N][Branch1][O][C][C][=Branch1][C][=O][N][Branch1][C][C][C][C][C][Ring1][N][=C][C][Ring2][Ring1][Branch1][=Ring1][P][C][=C][Ring2][Ring1][O][N][Ring2][Ring1][=C][C][Branch1][C][C][C]	458.61000000000024	4.736520000000004	70.05000000000001	5	1	5
[C][C][=N][NH1][C][=C][C][=C][Branch2][Ring1][#Branch1][C][=C][N][=C][C][Branch1][=N][N][C][C][C][C][C][Branch1][C][O][C][Ring1][#Branch1][=N][Ring1][=C][C][=C][Ring2][Ring1][#Branch1][Ring2][Ring1][Ring2]	323.40000000000003	3.0437200000000013	86.72	5	3	3
[C][C][C][Branch1][C][C][S][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=N][=O][C][=C][Ring1][#Branch2][=N][C][=C][Ring1][P][Br]	415.38200000000006	4.908770000000003	78.73	6	2	6
[C][C][N][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=N][C][=C][Branch2][Ring1][Ring2][S][C][C][=N][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][O][Ring1][=Branch2][S][Ring1][S]	394.56600000000014	4.047500000000003	80.05	7	2	5
[C][N][C][=Branch1][C][=O][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C][C][=C][N][=C][Branch2][Ring1][Ring2][N][C][=C][C][=C][C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][=C][Ring1][N][N][=C][Ring2][Ring1][Ring1][Ring2][Ring1][=Branch2]	447.54300000000023	2.6506000000000007	97.2	8	2	4
[C][C][O][C][=Branch1][C][=O][N][=S][Branch1][C][C][=Branch1][C][=O][C][C][=C][C][=C][C][Branch2][Ring1][=N][N][C][=N][C][=C][Branch1][C][F][C][Branch1][#C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][C][Ring1][=Branch1][=N][Ring1][P][=C][Ring2][Ring1][Branch2]	484.5530000000003	5.105600000000004	102.77	7	1	6
[C][O][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][=N][C][Branch2][Ring1][#Branch2][N][C][=C][C][Branch1][C][C][=C][C][Branch1][N][C][S][Branch1][C][C][=Branch1][C][=O][=N][C][#N][=C][Ring1][=C][=N][C][=C][Ring2][Ring1][Branch1][F]	443.47900000000016	4.561300000000003	100.26	7	1	6
[C][C][Branch1][C][O][C][Branch1][C][C][S][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=N][=O][C][=C][Ring1][#Branch2][=N][C][=C][Ring1][P][Br]	431.3810000000001	3.879570000000002	98.96	7	3	6
[C][O][C][=C][C][=C][Branch2][Ring2][C][C][=N][C][=C][Branch1][#C][N][C][C][C][N][C][=Branch1][C][=O][C][C][C][Ring1][Ring1][C][Branch1][C][Br][=C][N][=C][Ring1][P][NH1][Ring2][Ring1][Ring2][C][=C][Ring2][Ring1][#Branch2]	444.3330000000001	3.7242000000000015	91.93	5	3	8
[N][C][=Branch1][C][=O][C][=C][N][=C][NH1][C][Branch2][Ring1][=Branch1][C][=C][C][=C][Branch1][N][O][C][C][N][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring1][#C][=N][C][Ring2][Ring1][Ring2][=C][Ring2][Ring1][Branch2][N][C][C][C][N][C][=Branch1][C][=O][C][C][C][C][Ring1][Ring2]	519.6500000000004	3.306800000000001	138.26000000000002	7	4	12
[C][N][Branch1][C][C][C][C][N][C][=C][Branch2][Branch1][C][C][C][=C][N][C][Branch2][Ring1][S][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][Branch1][=C][O][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][=C][Ring2][Ring1][C][=C][N][=C][Ring2][Ring1][#Branch1][C][=Ring2][Ring1][O][C][=N][Ring2][Ring1][S]	498.56200000000024	4.243400000000003	90.68	7	1	9
[C][N][C][=Branch1][C][=O][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C][C][=C][N][=C][Branch2][Ring1][C][N][C][=C][C][=C][C][Branch1][#Branch1][C][N][Branch1][C][C][C][=C][Ring1][#Branch2][N][=C][Ring1][P][Ring2][Ring1][#Branch1]	419.53300000000013	2.8756000000000013	87.97	7	2	5
[C][S][=Branch1][C][=N][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch2][N][C][=N][C][=C][Branch1][C][Br][C][Branch1][#Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring1][=C][C][=C][Ring2][Ring1][Branch1]	418.3200000000001	4.761770000000003	90.76	6	3	5
[C][N][C][=C][Branch2][Ring1][S][C][=C][Branch2][Ring1][C][C][=C][O][C][=C][C][Branch1][Ring1][C][O][=C][C][=C][Ring1][O][Ring1][Branch2][C][=Branch1][C][=O][N][C][Ring1][P][=O][C][=C][C][=C][C][Branch1][Ring1][C][O][=C][Ring1][Branch2][Ring2][Ring1][=N]	402.4060000000001	2.4763000000000006	104.7	6	3	4
[C][C][Branch1][C][C][Branch1][C][C][C][=C][N][=C][Branch2][Ring1][=Branch1][C][S][C][=C][N][=C][Branch1][O][N][C][C][C][C][N][C][C][Ring1][=Branch1][S][Ring1][=N][O][Ring2][Ring1][Ring2]	366.55600000000015	4.132400000000002	62.980000000000004	7	2	6
[O][=C][Branch1][#Branch2][N][C][C][C][N][C][C][Ring1][=Branch1][C][=N][NH1][C][=C][Ring1][Branch1][N][C][=Branch1][C][=O][C][=C][Branch1][C][F][C][=C][Branch1][C][F][C][=C][Ring1][Branch2][F]	367.3310000000001	1.5610999999999993	98.91	4	4	4
[C][C][O][C][=Branch1][C][=O][N][=S][Branch1][C][C][=Branch1][C][=O][C][C][=C][C][=C][C][Branch2][Ring2][=Branch1][N][C][=N][C][=C][Branch1][C][F][C][Branch2][Ring1][=Branch1][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][Ring2][Ring1][=Branch1][=C][Ring2][Ring1][=N]	552.6030000000002	6.498700000000006	102.77	7	1	9
[O][=C][Branch2][Ring1][Ring2][C][C][=C][C][=C][Branch1][=Branch2][B][C][=C][C][=C][N][Ring1][=Branch1][C][=C][Ring1][N][N][C][C][=C][Branch1][=Branch1][C][C][C][Ring1][Ring1][NH1][N][=Ring1][Branch2]	318.1890000000001	1.8791	69.81	3	3	5
[C][O][C][=C][C][=C][Branch2][Ring1][#Branch2][C][=N][NH1][C][=C][Ring1][Branch1][C][=Branch1][C][=O][C][=C][Branch1][Ring1][C][=O][C][=C][C][=C][Ring1][Branch2][Ring1][N][C][=C][Ring2][Ring1][Branch1]	304.305	3.1092000000000013	72.05	4	1	3
[C][C][N][=C][C][=C][C][=C][N][Ring1][=Branch1][C][=Ring1][=Branch2][C][=C][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][=N][Ring1][P]	380.4330000000001	2.4907199999999996	115.27	7	2	4
[C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][Branch2][C][Branch1][C][C][C][=Branch1][C][=O][N][C][=N][C][=C][Branch1][=Branch1][C][Branch1][C][C][C][S][Ring1][Branch2][C][=C][Ring2][Ring1][Ring1]	331.44100000000003	3.967100000000003	71.09	4	2	5
[C][N][C][C][N][Branch2][Ring2][Branch1][C][=C][C][=C][Branch2][Ring1][=Branch2][N][C][=C][C][Branch1][=C][C][=C][NH1][C][=C][N][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][=N][C][=N][Ring1][#C][C][=C][Ring2][Ring1][=Branch1][C][C][Ring2][Ring1][N]	385.47500000000014	3.5153000000000016	72.97	6	2	4
[C][C][C][=C][Branch2][Ring1][#C][C][N][C][=N][C][=C][Branch1][C][Br][C][Branch1][S][N][C][C][=C][Branch1][=Branch1][C][C][C][Ring1][Ring1][NH1][N][=Ring1][Branch2][=N][Ring1][S][O][N][=Ring2][Ring1][#Branch1]	390.2450000000001	3.491720000000001	104.55	7	3	6
[C][C][=N][N][N][=C][C][Branch2][Ring1][=N][C][=C][C][=N][C][Branch2][Ring1][C][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][O][Ring1][#Branch1][=N][Ring1][P][=C][Ring2][Ring1][=Branch1][C][=Ring2][Ring1][#Branch2]	346.35000000000014	2.701100000000001	86.46000000000001	8	1	3
[C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C][C][N][C][=C][Branch2][Ring1][O][C][=C][Branch1][=C][C][=C][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Ring1][#C][=O][C][=C][C][=C][C][=Branch1][#Branch1][=C][Ring1][=Branch1][Ring2][Ring1][=Branch2][C][Ring2][Ring1][=N]	469.5010000000002	3.216800000000001	97.94	7	1	3
[O][=C][N][C][=Branch1][C][=O][C][Branch1][=C][C][=C][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1][=C][Ring1][#C][C][=C][N][C][=C][Branch1][N][C][=C][Branch1][C][F][C][=C][Ring1][#Branch2][Ring1][#Branch1][C][N][Branch1][=N][C][=Branch1][C][=O][N][C][C][C][C][C][Ring1][=Branch1][C][C][Ring2][Ring1][Ring2]	512.5450000000005	3.416800000000002	91.95	6	1	2
[C][N][Branch1][C][C][C][C][O][C][=C][C][Branch1][C][F][=C][Branch2][Ring2][Branch2][C][=Branch1][C][=O][C][=C][Branch1][C][N][N][=C][C][=C][C][Branch1][P][C][=Branch1][C][=O][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl][=C][N][Ring2][Ring1][Ring2][Ring1][S][C][Branch1][C][F][=C][Ring2][Ring1][=C]	533.3620000000002	4.903900000000004	89.93	7	1	8
[O][=C][Branch1][O][N][C][C][Branch1][C][F][Branch1][C][F][F][C][=C][C][Branch2][Ring2][Branch2][C][C][=N][N][C][=C][Branch2][Ring1][=Branch1][C][=C][C][=C][Branch1][N][O][C][C][N][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring1][#C][C][=N][C][=Ring2][Ring1][Branch2][Ring2][Ring1][Branch1][=C][S][Ring2][Ring1][=N]	529.5880000000004	5.2816000000000045	71.76000000000002	7	1	8
[C][O][C][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][#Branch2][N][C][=N][C][=C][C][Branch1][#C][C][=C][Branch1][C][C][N][=C][Branch1][C][C][N][Ring1][#Branch1][C][=N][Ring1][=C][C][=C][Ring2][Ring1][Branch1]	416.5070000000002	2.1622399999999997	111.02999999999999	8	2	8
[C][O][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][O][N][C][=N][C][=C][C][Branch1][S][C][=C][N][=C][Branch1][C][C][N][Ring1][=Branch1][C][Branch1][C][C][C][=N][Ring1][#C][C][=C][Ring2][Ring1][=Branch1]	415.5190000000002	3.3931200000000024	99.00000000000001	8	1	8
[C][C][=N][C][=C][Branch2][Ring2][#Branch1][C][=C][C][=N][C][Branch2][Ring1][O][N][C][=C][C][=C][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][C][C][N][Branch1][C][C][C][C][=C][Ring1][#C][=N][Ring2][Ring1][=Branch1][N][Ring2][Ring1][O][C][Branch1][C][C][C]	442.5890000000003	3.6984200000000023	93.00999999999999	8	1	9
[C][C][=N][C][=C][Branch2][Ring1][#C][C][=C][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][=N][Ring1][P][N][Ring2][Ring1][=Branch1][C]	344.4000000000001	1.57652	115.78999999999999	7	2	4
[C][N][C][=C][Branch2][Ring1][O][C][=C][Branch1][=C][C][=C][O][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Ring1][#C][=O][C][=C][C][Branch1][C][I][=C][C][=C][Ring1][#Branch1][Ring2][Ring1][#Branch2]	468.2500000000001	4.096300000000002	64.24000000000001	4	1	2
[C][N][C][=C][Branch2][Ring1][O][C][=C][Branch1][=C][C][=C][O][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][=Branch1][C][=O][N][C][Ring1][#C][=O][C][=C][C][=C][C][Branch1][Ring1][C][O][=C][Ring1][Branch2][Ring2][Ring1][O]	372.38000000000017	2.9840000000000013	84.47000000000001	5	2	3
[C][C][C][Branch2][Ring1][P][S][C][=N][C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=N][=O][C][=C][Ring1][#Branch2][=N][C][=C][Ring1][P][Br][C][Branch1][C][C][O]	445.4080000000001	4.269670000000004	98.96000000000001	7	3	7
[C][N][Branch1][C][C][C][C][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch2][Ring2][=N][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch2][Ring1][N][N][C][=N][C][=C][Branch1][C][Cl][C][Branch1][=C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][S][=C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][S]	566.0650000000002	6.330500000000004	115.04	6	4	9
[C][=C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring2][S][C][=Branch1][C][=O][N][C][C][C][C][Branch2][Ring1][S][N][C][=N][C][=C][Branch2][Ring1][Branch1][C][N][C][C][=N][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][O][Ring1][=Branch2][S][Ring1][P][C][Ring2][Ring1][Branch2][C][=C][Ring2][Ring1][S]	522.6750000000003	4.559600000000004	112.39000000000001	8	3	9
[C][=C][C][=Branch1][C][=O][N][C][C][C][=C][C][Branch2][Branch1][C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][C][C][Branch2][Ring1][#C][N][C][=N][C][=C][Branch2][Ring1][Ring2][S][C][C][=N][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][O][Ring1][=Branch2][S][Ring1][S][C][Ring2][Ring1][#Branch1][=C][C][=C][Ring2][Ring1][S][Ring2][Ring2][Ring1]	587.7930000000001	5.061200000000005	108.64	9	1	8
[C][=C][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring2][Ring1][C][=Branch1][C][=O][N][C][=N][C][=C][Branch2][Ring1][Ring2][S][C][C][=N][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][O][Ring1][=Branch2][S][Ring1][S][C][C][Ring2][Ring1][=Branch2]	434.5870000000003	4.084000000000003	88.33	7	1	6
[C][N][Branch1][C][C][C][C][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch2][Ring2][Ring1][C][=Branch1][C][=O][N][C][=N][C][=C][Branch2][Ring1][Ring2][S][C][C][=N][C][=C][Branch1][=Branch2][C][Branch1][C][C][Branch1][C][C][C][O][Ring1][=Branch2][S][Ring1][S][=C][Ring2][Ring1][=Branch2]	499.66200000000026	5.029500000000004	100.36000000000001	8	2	9
[C][C][Branch1][C][C][C][=C][C][=C][Branch2][Ring1][=Branch2][N][C][=N][C][=C][C][Branch1][=C][C][C][=N][N][N][=C][C][=C][C][=Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][#C][C][=C][Ring2][Ring1][=Branch1]	330.39500000000004	4.053300000000002	68.0	6	1	4
[C][N][Branch1][C][C][C][C][C][N][Branch2][Ring2][Branch2][C][=C][C][=C][Branch2][Ring1][N][N][C][=N][C][=C][C][=C][Branch1][Ring1][C][#N][N][Branch1][Branch2][C][C][C][C][C][Ring1][Branch1][C][Ring1][N][=N][Ring1][S][N][=C][Ring2][Ring1][#Branch1][C][C][Ring2][Ring1][=N]	430.56000000000034	4.087080000000003	85.89999999999999	8	1	5
[C][N][C][C][N][Branch2][Ring2][=N][C][=C][C][=C][Branch2][Ring1][P][N][C][=N][C][=C][C][=C][N][Branch1][#Branch1][C][Ring1][Branch1][=N][Ring1][=Branch2][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][N][C][Ring1][=N][=O][N][=C][Ring2][Ring1][#Branch2][C][C][Ring2][Ring1][S]	446.55900000000037	2.724500000000001	91.21	8	2	3
